image_number:	 num of inquiries:	 perturbation norm: 
		0 		 24551 		 5.230988975313267e-10
		1 		 1745 		 Attack Failed delta 0
		2 		 24626 		 1.6217369136484194e-07
		3 		 24662 		 1.7005632457767206e-07
		4 		 24555 		 3.113151478828513e-07
		5 		 24630 		 3.724580892594531e-07
		6 		 24577 		 3.171550133629353e-07
		7 		 24562 		 1.2938939164541807e-07
		8 		 24628 		 5.2628550406552677e-08
		9 		 24557 		 5.058637462097924e-15
		10 		 24634 		 2.1714868125854991e-07
		11 		 24589 		 1.195712695523099e-10
		12 		 24556 		 1.8664288322332856e-13
		13 		 11602 		 Attack Failed delta 0
		14 		 24581 		 3.49174153741345e-18
		15 		 24654 		 3.014315552718472e-07
		16 		 24613 		 2.07711465805005e-07
		17 		 24630 		 1.5250374474362616e-07
		18 		 24568 		 1.0582283493931754e-07
		19 		 24596 		 3.2427453788841376e-07
		20 		 24586 		 1.372544602418202e-07
		21 		 24567 		 5.0854524584476035e-12
		22 		 24553 		 1.2741743660171778e-07
		23 		 24623 		 3.4628743605935597e-07
		24 		 24590 		 2.189454590961759e-07
		25 		 8381 		 Attack Failed delta 0
		26 		 24607 		 5.679485681753249e-08
		27 		 24570 		 1.92435237522659e-07
		28 		 24722 		 2.712847901875648e-07
		29 		 8380 		 Attack Failed delta 0
		30 		 24565 		 3.3405677868358907e-07
		31 		 24593 		 2.3782106950420712e-07
		32 		 24603 		 7.647295774404483e-08
		33 		 24627 		 4.982738346370752e-07
		34 		 8895 		 Attack Failed delta 0
		35 		 8380 		 Attack Failed delta 0
		36 		 24690 		 2.953421187612548e-07
		37 		 24606 		 2.8863249212918163e-07
		38 		 11043 		 Attack Failed delta 0
		39 		 24610 		 1.1366687857616853e-07
		40 		 24603 		 1.6630620791602269e-07
		41 		 24666 		 3.340656746786408e-07
		42 		 24562 		 1.2525757142611837e-07
		43 		 1449 		 Attack Failed delta 0
		44 		 24562 		 3.5757197203167834e-10
		45 		 24618 		 2.3268400184406346e-07
		46 		 24580 		 1.2492604639646743e-07
		47 		 3851 		 Attack Failed delta 0
		48 		 7880 		 Attack Failed delta 0
		49 		 24566 		 1.4994963493109026e-08
		50 		 24550 		 1.4907257650520478e-07
		51 		 24557 		 4.234168216044054e-08
		52 		 24662 		 1.8196701034867147e-07
		53 		 24635 		 2.8626757853089657e-07
		54 		 24612 		 2.3079599031916587e-07
		55 		 1172 		 Attack Failed delta 0
		56 		 24558 		 1.118037928904414e-07
		57 		 7879 		 Attack Failed delta 0
		58 		 24592 		 1.66845040894259e-07
		59 		 24597 		 2.252093764809615e-07
		60 		 6438 		 Attack Failed delta 0
		61 		 1173 		 Attack Failed delta 0
		62 		 24600 		 2.868043509351992e-07
		63 		 24662 		 4.001540787612612e-07
		64 		 24673 		 2.097000759704315e-07
		65 		 24548 		 8.546817767407511e-13
		66 		 24633 		 2.021550074005063e-07
		67 		 24552 		 1.2404146332301025e-07
		68 		 9432 		 Attack Failed delta 0
		69 		 24671 		 5.176370336812397e-07
		70 		 24624 		 3.9153687225734757e-07
		71 		 1172 		 Attack Failed delta 0
		72 		 24794 		 0.0011010218877345324
		73 		 24642 		 2.377188792479501e-07
		74 		 24604 		 1.698649207404479e-11
		75 		 24612 		 2.8162318699287425e-07
		76 		 24582 		 1.442392316697294e-10
		77 		 24841 		 0.0004585392598528415
		78 		 24597 		 1.6830580307214404e-07
		79 		 24625 		 2.7946651925958577e-07
		80 		 11601 		 Attack Failed delta 0
		81 		 24556 		 5.99448476967801e-11
		82 		 1172 		 Attack Failed delta 0
		83 		 2387 		 Attack Failed delta 0
		84 		 24573 		 1.7301204024988692e-07
		85 		 24623 		 2.6155532850680174e-07
		86 		 2057 		 Attack Failed delta 0
		87 		 24577 		 4.1513234805279353e-07
		88 		 24577 		 2.2547733635747136e-07
		89 		 1745 		 Attack Failed delta 0
		90 		 24565 		 2.704295241073851e-07
		91 		 24555 		 6.57710828022573e-08
		92 		 24609 		 1.034663483778786e-07
		93 		 24568 		 8.761242753507759e-08
		94 		 24596 		 2.1767641555925366e-07
		95 		 24566 		 5.289649607220781e-07
